dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,9.395762,14.880202,10.097777,2.284435,3.358675,0.028784,5.911151
0.050000,9.281272,14.924063,10.220382,2.452093,3.353155,-0.110399,5.923480
0.050000,9.158403,14.969363,10.351335,2.619069,3.339510,-0.272901,5.936405
0.050000,9.027130,15.015800,10.490580,2.784891,3.316448,-0.461227,5.949923
0.050000,8.887453,15.063049,10.638032,2.949037,3.282925,-0.670465,5.964026
0.050000,8.739407,15.110767,10.793578,3.110924,3.237738,-0.903738,5.978708
0.050000,8.583062,15.158589,10.957074,3.269910,3.179725,-1.160269,5.993958
0.050000,8.418528,15.206135,11.128339,3.425308,3.107944,-1.435611,6.009763
0.050000,8.245963,15.253010,11.307158,3.576379,3.021430,-1.730273,6.026107
0.050000,8.065569,15.298810,11.493275,3.722340,2.919225,-2.044102,6.042973
0.050000,7.877602,15.343122,11.686395,3.862399,2.801168,-2.361146,6.060339
0.050000,7.682369,15.385535,11.886182,3.995734,2.666704,-2.689282,6.078181
0.050000,7.480233,15.425637,12.092257,4.121499,2.515294,-3.028191,6.096472
0.050000,7.271612,15.463029,12.304202,4.238910,2.348233,-3.341223,6.115183
0.050000,7.056976,15.497324,12.521561,4.347171,2.165208,-3.660508,6.134280
0.050000,6.836850,15.528160,12.743837,4.445521,1.966998,-3.964193,6.153729
0.050000,6.611801,15.555198,12.970503,4.533330,1.756183,-4.216302,6.173491
0.050000,6.382449,15.578134,13.201000,4.609936,1.532117,-4.481315,6.193527
0.050000,6.149443,15.596702,13.434745,4.674895,1.299181,-4.658717,6.213794
0.050000,5.913466,15.610679,13.671135,4.727798,1.058070,-4.822225,6.234251
0.050000,5.675229,15.619887,13.909549,4.768294,0.809916,-4.963090,6.254852
0.050000,5.435451,15.624198,14.149367,4.796349,0.561102,-4.976270,6.275554
0.050000,5.194857,15.623537,14.389961,4.811885,0.310720,-5.007641,0.013126
0.050000,4.967148,15.618311,14.617730,4.555389,-5.129926,-108.812921,0.032774
0.050000,4.941890,15.617411,14.643004,0.505479,-80.998206,-1517.365599,0.038150
0.050000,4.905643,15.615913,14.679282,0.725559,4.401606,1707.996247,0.044313
0.050000,4.857939,15.613627,14.727041,0.955174,4.592309,3.814061,0.051296
0.050000,4.798256,15.610324,14.786816,1.195496,4.806436,4.282520,0.059137
0.050000,4.726002,15.605726,14.859216,1.447999,5.050052,4.872327,0.067880
0.050000,4.640515,15.599494,14.944929,1.714269,5.325396,5.506891,0.077573
0.050000,4.541058,15.591223,15.044730,1.996007,5.634777,6.187609,0.088273
0.050000,4.426815,15.580430,15.159481,2.295038,5.980620,6.916859,0.100042
0.050000,4.296889,15.566536,15.290148,2.613328,6.365796,7.703528,0.112946
0.050000,4.150306,15.548855,15.437794,2.952917,6.791781,8.519687,0.127064
0.050000,3.986009,15.526572,15.603595,3.316026,7.262183,9.408048,0.142478
0.050000,3.802871,15.498722,15.788839,3.704873,7.776924,10.294823,0.159282
0.050000,3.599700,15.464169,15.994927,4.121763,8.337816,11.217845,0.177574
0.050000,3.375258,15.421574,16.223375,4.568965,8.944025,12.124173,0.197463
0.050000,3.128286,15.369374,16.475803,5.048563,9.591961,12.958716,0.219066
0.050000,2.857542,15.305749,16.753923,5.562391,10.276570,13.692181,0.242503
0.050000,2.561854,15.228598,17.059510,6.111739,10.986956,14.207732,0.267903
0.050000,2.240193,15.135519,17.394367,6.697143,11.708073,14.422337,0.295394
0.050000,1.891763,15.023803,17.760269,7.318039,12.417932,14.197166,0.325102
0.050000,1.516127,14.890440,18.158877,7.972155,13.082306,13.287491,0.357146
0.050000,1.113343,14.732167,18.591641,8.655290,13.662704,11.607961,0.391631
0.050000,0.684138,14.545542,19.059665,9.360480,14.103803,8.821982,0.428635
0.050000,0.230080,14.327081,19.563543,10.077565,14.341697,4.757871,0.468200
0.050000,-0.246246,14.073454,20.103185,10.792839,14.305485,-0.724240,0.510320
0.050000,-0.741106,13.781750,20.677622,11.488734,13.917895,-7.751802,0.554926
0.050000,-1.249544,13.449787,21.284836,12.144278,13.110881,-16.140279,0.601874
0.050000,-1.765431,13.076470,21.921629,12.735855,11.831541,-25.586786,0.650935
0.050000,-2.281646,12.662114,22.583571,13.238853,10.059958,-35.431673,0.701793
0.050000,-2.790419,12.208699,23.265066,13.629900,7.820941,-44.780337,0.754048
0.050000,-3.283813,11.719975,23.959537,13.889418,5.190373,-52.611356,0.807231
0.050000,-3.754281,11.201371,24.659744,14.004145,2.294527,-57.916920,0.860823
0.050000,-4.195218,10.659705,25.358190,13.968908,-0.704731,-59.985168,0.914289
0.050000,-4.601415,10.102716,26.047562,13.787442,-3.629316,-58.491702,0.967107
0.050000,-4.969345,9.538496,26.721147,13.471705,-6.314747,-53.708619,1.018797
0.050000,-5.297240,8.974916,27.373172,13.040506,-8.623988,-46.184825,1.068947
0.050000,-5.584753,8.419599,27.998505,12.506660,-10.676916,-41.058542,1.117186
0.050000,-5.832472,7.880392,28.591893,11.867747,-12.778258,-42.026845,1.163129
0.050000,-6.042143,7.364501,29.148764,11.137419,-14.606559,-36.566023,1.206430
0.050000,-6.216755,6.877343,29.666269,10.350108,-15.746230,-22.793427,1.246868
